from_case_id,to_txn_id,is_first_fraud,sequence_in_case
CC-1397,3118859,False,1
CC-1398,3115597,True,1
CC-1399,3119065,False,1
CC-1400,3119103,True,1
CC-1401,3114582,True,1
CC-1401,3114830,False,2
CC-1401,3116449,False,3
CC-1401,3119847,False,4
CC-1402,3119582,False,1
CC-1403,3116257,True,1
CC-1404,3119684,False,1
CC-1405,3119865,True,1
CC-1405,3120032,False,2
CC-1406,3115644,True,1
CC-1407,3115645,True,1
CC-1408,3117987,True,1
CC-1408,3118063,False,2
CC-1409,3119098,True,1
CC-1410,3116568,True,1
CC-1411,3117581,True,1
CC-1412,3120387,False,1
CC-1413,3117948,True,1
CC-1414,3116707,True,1
CC-1414,3116713,False,2
CC-1415,3119449,True,1
CC-1415,3119453,False,2
CC-1416,3120492,False,1
CC-1417,3116972,True,1
CC-1418,3118642,True,1
CC-1419,3121423,False,1
CC-1420,3121126,False,1
CC-1421,3119055,True,1
CC-1422,3120190,False,1
CC-1423,3119743,True,1
CC-1424,3120033,True,1
CC-1425,3108979,True,1
CC-1425,3118375,False,2
CC-1426,3121745,False,1
CC-1427,3122075,False,1
CC-1428,3120838,True,1
CC-1429,3120890,False,1
CC-1430,3109911,True,1
CC-1430,3116188,False,2
CC-1430,3116196,False,3
CC-1430,3116269,False,4
CC-1430,3118227,False,5
CC-1431,3122176,False,1
CC-1432,3120826,False,1
CC-1433,3116763,True,1
CC-1434,3122400,False,1
CC-1435,3121985,False,1
CC-1436,3074648,True,1
CC-1436,3076934,False,2
CC-1436,3081779,False,3
CC-1436,3087995,False,4
CC-1436,3090193,False,5
CC-1436,3090234,False,6
CC-1436,3093742,False,7
CC-1436,3099748,False,8
CC-1436,3099870,False,9
CC-1436,3102776,False,10
CC-1436,3102806,False,11
CC-1436,3105084,False,12
CC-1436,3109598,False,13
CC-1436,3109601,False,14
CC-1436,3117882,False,15
CC-1436,3118259,False,16
CC-1436,3122058,False,17
CC-1437,3117745,True,1
CC-1437,3117768,False,2
CC-1438,3119408,True,1
CC-1439,3112852,True,1
CC-1439,3112942,False,2
CC-1439,3112959,False,3
CC-1439,3113144,False,4
CC-1439,3114160,False,5
CC-1439,3115054,False,6
CC-1439,3115117,False,7
CC-1439,3116076,False,8
CC-1439,3117224,False,9
CC-1439,3117422,False,10
CC-1439,3117448,False,11
CC-1439,3117459,False,12
CC-1439,3119094,False,13
CC-1439,3121742,False,14
CC-1440,3122345,False,1
CC-1441,3123215,True,1
CC-1442,3120096,True,1
CC-1443,3119823,True,1
CC-1443,3119825,False,2
CC-1444,3114060,True,1
CC-1444,3120752,False,2
CC-1445,3123021,False,1
CC-1446,3120028,True,1
CC-1447,3123009,False,1
CC-1448,3122654,True,1
CC-1448,3123657,False,2
CC-1448,3123665,False,3
CC-1448,3123703,False,4
CC-1449,3123216,False,1
CC-1450,3075860,True,1
CC-1450,3076708,False,2
CC-1450,3083388,False,3
CC-1450,3085750,False,4
CC-1450,3086238,False,5
CC-1450,3091016,False,6
CC-1450,3091249,False,7
CC-1450,3097964,False,8
CC-1450,3102590,False,9
CC-1450,3112866,False,10
CC-1450,3118311,False,11
CC-1450,3118695,False,12
CC-1450,3122604,False,13
CC-1450,3122656,False,14
CC-1451,3119929,True,1
CC-1452,3092583,True,1
CC-1452,3092845,False,2
CC-1452,3094574,False,3
CC-1452,3103238,False,4
CC-1452,3103252,False,5
CC-1452,3103493,False,6
CC-1452,3103696,False,7
CC-1452,3103892,False,8
CC-1452,3106753,False,9
CC-1452,3106772,False,10
CC-1452,3106911,False,11
CC-1452,3109165,False,12
CC-1452,3110765,False,13
CC-1452,3110772,False,14
CC-1452,3112018,False,15
CC-1452,3112698,False,16
CC-1452,3112820,False,17
CC-1452,3113829,False,18
CC-1452,3113852,False,19
CC-1452,3114405,False,20
CC-1452,3114408,False,21
CC-1452,3121291,False,22
CC-1453,3110685,True,1
CC-1453,3110701,False,2
CC-1453,3113872,False,3
CC-1453,3117897,False,4
CC-1453,3119936,False,5
CC-1453,3123407,False,6
CC-1454,3119329,True,1
CC-1454,3119372,False,2
CC-1454,3120109,False,3
CC-1454,3120115,False,4
CC-1455,3117481,True,1
CC-1455,3118577,False,2
CC-1455,3122847,False,3
CC-1456,3115728,True,1
CC-1456,3120996,False,2
CC-1457,3121677,True,1
CC-1458,3118688,True,1
CC-1458,3118785,False,2
CC-1458,3122885,False,3
CC-1459,3123487,True,1
CC-1460,3109193,True,1
CC-1460,3112037,False,2
CC-1460,3120078,False,3
CC-1460,3120804,False,4
CC-1460,3121822,False,5
CC-1461,3123736,True,1
CC-1461,3124539,False,2
CC-1462,3124238,False,1
CC-1463,3124436,True,1
CC-1464,3124924,False,1
CC-1465,3123375,True,1
CC-1466,3124117,True,1
CC-1467,3123829,True,1
CC-1468,3122548,True,1
CC-1468,3123178,False,2
CC-1469,3125236,False,1
CC-1470,3124854,True,1
CC-1471,3126489,False,1
CC-1472,3126332,True,1
CC-1473,3122958,True,1
CC-1474,3122553,True,1
CC-1475,3106996,True,1
CC-1475,3107600,False,2
CC-1475,3107670,False,3
CC-1475,3112239,False,4
CC-1475,3112324,False,5
CC-1475,3117085,False,6
CC-1475,3117123,False,7
CC-1475,3120420,False,8
CC-1475,3120423,False,9
CC-1475,3122136,False,10
CC-1476,3123271,True,1
CC-1476,3123345,False,2
CC-1477,3121914,True,1
CC-1478,3124586,True,1
CC-1479,3124902,True,1
CC-1480,3125188,False,1
CC-1481,3126083,True,1
CC-1482,3114100,True,1
CC-1482,3114108,False,2
CC-1482,3114159,False,3
CC-1482,3114199,False,4
CC-1482,3122537,False,5
CC-1483,3127007,True,1
CC-1484,3125423,True,1
CC-1485,3123700,True,1
CC-1485,3123708,False,2
CC-1485,3123734,False,3
CC-1485,3123742,False,4
CC-1486,3125784,True,1
CC-1487,3125506,True,1
CC-1487,3125563,False,2
CC-1488,3126545,True,1
CC-1489,3126760,True,1
CC-1490,3127523,False,1
CC-1491,3115513,True,1
CC-1491,3116721,False,2
CC-1491,3117892,False,3
CC-1491,3117898,False,4
CC-1491,3117906,False,5
CC-1491,3117928,False,6
CC-1491,3117970,False,7
CC-1491,3122587,False,8
CC-1491,3123912,False,9
CC-1491,3124573,False,10
CC-1491,3126896,False,11
CC-1492,3123656,True,1
CC-1492,3127111,False,2
CC-1492,3127156,False,3
CC-1493,3125375,True,1
CC-1493,3125598,False,2
CC-1494,3127638,True,1
CC-1494,3127670,False,2
CC-1495,3090934,True,1
CC-1495,3090959,False,2
CC-1495,3100582,False,3
CC-1495,3100653,False,4
CC-1495,3103927,False,5
CC-1495,3104494,False,6
CC-1495,3112451,False,7
CC-1495,3119326,False,8
CC-1495,3123279,False,9
CC-1495,3126360,False,10
CC-1495,3126689,False,11
CC-1496,3127812,True,1
CC-1496,3127825,False,2
CC-1496,3127837,False,3
CC-1496,3127843,False,4
CC-1496,3127847,False,5
CC-1496,3127856,False,6
CC-1497,3127307,True,1
CC-1498,3122772,True,1
CC-1498,3122971,False,2
CC-1498,3127571,False,3
CC-1498,3127587,False,4
CC-1498,3127610,False,5
CC-1498,3127619,False,6
CC-1498,3127623,False,7
CC-1498,3127626,False,8
CC-1498,3127641,False,9
CC-1498,3127666,False,10
CC-1499,3128163,False,1
CC-1500,3128143,True,1
CC-1501,3113549,True,1
CC-1501,3118474,False,2
CC-1501,3118528,False,3
CC-1501,3118552,False,4
CC-1501,3121976,False,5
CC-1501,3125364,False,6
CC-1502,3126338,True,1
CC-1503,3127130,True,1
CC-1503,3127685,False,2
CC-1503,3128018,False,3
CC-1504,3119883,True,1
CC-1504,3126895,False,2
CC-1505,3129122,False,1
CC-1506,3128494,True,1
CC-1507,3113088,True,1
CC-1507,3113454,False,2
CC-1507,3117848,False,3
CC-1507,3121950,False,4
CC-1507,3123063,False,5
CC-1507,3123121,False,6
CC-1507,3123211,False,7
CC-1507,3123306,False,8
CC-1507,3123408,False,9
CC-1507,3126357,False,10
CC-1507,3126384,False,11
CC-1508,3129016,True,1
CC-1508,3129063,False,2
CC-1509,3126994,True,1
CC-1510,3125160,True,1
CC-1510,3127254,False,2
CC-1511,3111458,True,1
CC-1511,3120261,False,2
CC-1511,3120293,False,3
CC-1511,3121074,False,4
CC-1511,3126603,False,5
CC-1512,3125225,True,1
CC-1513,3125262,True,1
CC-1514,3118985,True,1
CC-1514,3122746,False,2
CC-1514,3126657,False,3
CC-1514,3127378,False,4
CC-1514,3127544,False,5
CC-1514,3127579,False,6
CC-1515,3128342,False,1
CC-1516,3126237,True,1
CC-1517,3129160,True,1
CC-1518,3126608,True,1
CC-1519,3127565,True,1
CC-1520,3127831,True,1
CC-1521,3129952,True,1
CC-1522,3129161,False,1
CC-1523,3130703,False,1
CC-1524,3114927,True,1
CC-1524,3116044,False,2
CC-1524,3116067,False,3
CC-1524,3118262,False,4
CC-1524,3123330,False,5
CC-1524,3123365,False,6
CC-1524,3125754,False,7
CC-1524,3128335,False,8
CC-1524,3130355,False,9
CC-1524,3130383,False,10
CC-1524,3130550,False,11
CC-1524,3130553,False,12
CC-1524,3130567,False,13
CC-1524,3130593,False,14
CC-1525,3130964,True,1
CC-1526,3127694,True,1
CC-1526,3127695,False,2
CC-1527,3130877,False,1
CC-1528,3125306,True,1
CC-1528,3125545,False,2
CC-1528,3125626,False,3
CC-1528,3125744,False,4
CC-1528,3128724,False,5
CC-1528,3128732,False,6
CC-1529,3115603,True,1
CC-1529,3118793,False,2
CC-1529,3123073,False,3
CC-1529,3123844,False,4
CC-1529,3123876,False,5
CC-1529,3124944,False,6
CC-1529,3130057,False,7
CC-1530,3131134,False,1
CC-1531,3126595,True,1
CC-1531,3129603,False,2
CC-1532,3127881,True,1
CC-1533,3131080,False,1
CC-1534,3131189,True,1
CC-1535,3117559,True,1
CC-1535,3123117,False,2
CC-1535,3124041,False,3
CC-1535,3126696,False,4
CC-1535,3128136,False,5
CC-1535,3130035,False,6
CC-1536,3127752,True,1
CC-1536,3127894,False,2
CC-1536,3127972,False,3
CC-1536,3127985,False,4
CC-1536,3128019,False,5
CC-1536,3128328,False,6
CC-1536,3130287,False,7
CC-1537,3126731,True,1
CC-1537,3129626,False,2
CC-1538,3127882,True,1
CC-1539,3125346,True,1
CC-1539,3128192,False,2
CC-1540,3118091,True,1
CC-1540,3120705,False,2
CC-1540,3127168,False,3
CC-1540,3130927,False,4
CC-1541,3131943,True,1
CC-1542,3131154,True,1
CC-1543,3128107,True,1
CC-1544,3130493,True,1
CC-1545,3132495,False,1
CC-1546,3129968,True,1
CC-1547,3132118,True,1
CC-1547,3132738,False,2
CC-1548,3129496,True,1
CC-1549,3132182,False,1
CC-1550,3132298,True,1
CC-1551,3129772,True,1
CC-1551,3129872,False,2
CC-1552,3129380,True,1
CC-1553,3129361,True,1
CC-1553,3130807,False,2
CC-1554,3130503,True,1
CC-1554,3131102,False,2
CC-1555,3131506,True,1
CC-1556,3133696,True,1
CC-1557,3131573,True,1
CC-1558,3130806,True,1
CC-1559,3133115,True,1
CC-1560,3130427,True,1
CC-1560,3130450,False,2
CC-1561,3132620,True,1
CC-1562,3087810,True,1
CC-1562,3094854,False,2
CC-1562,3096052,False,3
CC-1562,3100286,False,4
CC-1562,3101818,False,5
CC-1562,3101824,False,6
CC-1562,3101834,False,7
CC-1562,3101978,False,8
CC-1562,3102907,False,9
CC-1562,3103124,False,10
CC-1562,3104904,False,11
CC-1562,3115102,False,12
CC-1562,3121725,False,13
CC-1562,3121915,False,14
CC-1562,3126324,False,15
CC-1562,3130671,False,16
CC-1562,3131614,False,17
CC-1562,3132134,False,18
CC-1563,3134356,True,1
CC-1564,3133084,True,1
CC-1565,3134288,True,1
CC-1566,3131905,True,1
CC-1567,3134120,False,1
CC-1568,3131106,True,1
CC-1569,3130196,True,1
CC-1569,3130199,False,2
CC-1569,3131572,False,3
CC-1569,3131683,False,4
CC-1570,3133721,True,1
CC-1571,3134167,True,1
CC-1571,3134185,False,2
CC-1572,3129863,True,1
CC-1572,3134314,False,2
CC-1572,3134317,False,3
CC-1572,3134326,False,4
CC-1572,3134334,False,5
CC-1572,3134344,False,6
CC-1572,3134347,False,7
CC-1573,3133283,True,1
CC-1574,3131835,True,1
CC-1575,3131950,True,1
CC-1576,3131597,True,1
CC-1576,3132069,False,2
CC-1576,3132270,False,3
CC-1577,3131728,True,1
CC-1578,3135359,False,1
CC-1579,3131383,True,1
CC-1580,3132957,True,1
CC-1581,3134441,True,1
CC-1582,3134867,True,1
CC-1583,3120056,True,1
CC-1583,3123942,False,2
CC-1583,3125328,False,3
CC-1583,3126140,False,4
CC-1583,3126358,False,5
CC-1583,3127481,False,6
CC-1583,3127683,False,7
CC-1583,3127684,False,8
CC-1583,3127708,False,9
CC-1583,3127715,False,10
CC-1583,3127720,False,11
CC-1583,3127875,False,12
CC-1583,3133280,False,13
CC-1584,3134930,False,1
CC-1585,3135868,True,1
CC-1586,3133707,True,1
CC-1586,3133754,False,2
CC-1586,3133763,False,3
CC-1586,3133800,False,4
CC-1587,3132400,True,1
CC-1588,3134763,True,1
CC-1589,3136399,False,1
CC-1590,3129448,True,1
CC-1590,3134448,False,2
CC-1591,3132812,True,1
CC-1592,3135453,True,1
CC-1592,3135536,False,2
CC-1593,3131075,True,1
CC-1593,3135778,False,2
CC-1593,3135788,False,3
CC-1593,3135797,False,4
CC-1593,3135800,False,5
CC-1593,3135812,False,6
CC-1593,3135841,False,7
CC-1594,3131364,True,1
CC-1594,3131440,False,2
CC-1594,3131459,False,3
CC-1594,3136508,False,4
CC-1595,3136446,True,1
CC-1596,3133369,True,1
CC-1597,3136758,False,1
CC-1598,3134330,True,1
CC-1598,3134333,False,2
CC-1598,3134361,False,3
CC-1599,3133810,True,1
CC-1600,3137761,False,1
CC-1601,3134983,True,1
CC-1602,3136604,True,1
CC-1603,3137766,False,1
CC-1604,3136693,True,1
CC-1605,3137385,False,1
CC-1606,3137592,False,1
CC-1607,3135838,True,1
CC-1608,3137179,True,1
CC-1608,3137852,False,2
CC-1609,3137431,True,1
CC-1610,3137741,False,1
CC-1611,3133966,True,1
CC-1611,3133985,False,2
CC-1611,3137779,False,3
CC-1612,3135560,True,1
CC-1613,3137580,True,1
CC-1613,3137777,False,2
CC-1614,3134461,True,1
CC-1615,3137694,False,1
CC-1616,3135298,True,1
CC-1617,3135829,True,1
CC-1618,3134505,True,1
CC-1619,3137844,True,1
CC-1620,3132780,True,1
CC-1620,3133015,False,2
CC-1620,3134545,False,3
CC-1620,3137116,False,4
CC-1621,3136742,True,1
CC-1622,3108737,True,1
CC-1622,3110731,False,2
CC-1622,3113267,False,3
CC-1622,3113320,False,4
CC-1622,3119110,False,5
CC-1622,3120063,False,6
CC-1622,3120064,False,7
CC-1622,3122088,False,8
CC-1622,3123349,False,9
CC-1622,3129257,False,10
CC-1622,3129345,False,11
CC-1622,3130279,False,12
CC-1622,3135349,False,13
CC-1623,3138293,True,1
CC-1624,3096521,True,1
CC-1624,3103016,False,2
CC-1624,3108957,False,3
CC-1624,3113134,False,4
CC-1624,3118899,False,5
CC-1624,3123029,False,6
CC-1624,3128947,False,7
CC-1624,3133318,False,8
CC-1624,3134620,False,9
CC-1625,3137752,True,1
CC-1626,3134985,True,1
CC-1627,3136238,True,1
CC-1628,3137036,True,1
CC-1628,3137362,False,2
CC-1628,3137391,False,3
CC-1629,3136165,True,1
CC-1629,3136188,False,2
CC-1630,3131720,True,1
CC-1630,3132440,False,2
CC-1630,3137515,False,3
CC-1630,3137526,False,4
CC-1631,3137951,True,1
CC-1632,3139185,False,1
CC-1633,3139669,True,1
CC-1634,3138523,False,1
CC-1635,3139773,False,1
CC-1636,3137499,True,1
CC-1637,3138591,False,1
CC-1638,3139664,True,1
CC-1639,3136126,True,1
CC-1640,3139986,True,1
CC-1641,3124613,True,1
CC-1641,3126110,False,2
CC-1641,3128596,False,3
CC-1641,3131989,False,4
CC-1641,3135122,False,5
CC-1641,3137616,False,6
CC-1641,3137888,False,7
CC-1642,3138178,True,1
CC-1643,3120062,True,1
CC-1643,3120068,False,2
CC-1643,3127736,False,3
CC-1643,3129784,False,4
CC-1643,3133389,False,5
CC-1643,3134078,False,6
CC-1643,3140062,False,7
CC-1644,3135430,True,1
CC-1644,3135502,False,2
CC-1644,3139694,False,3
CC-1644,3139794,False,4
CC-1645,3140647,False,1
CC-1646,3140652,True,1
CC-1647,3137941,True,1
CC-1648,3134108,True,1
CC-1648,3134151,False,2
CC-1648,3139890,False,3
CC-1648,3139934,False,4
CC-1648,3140042,False,5
CC-1649,3140860,True,1
CC-1649,3140878,False,2
CC-1650,3141116,True,1
CC-1651,3138274,True,1
CC-1652,3141032,False,1
CC-1653,3139777,True,1
CC-1654,3137944,True,1
CC-1655,3140966,True,1
CC-1656,3141085,True,1
CC-1657,3139515,True,1
CC-1657,3140026,False,2
CC-1658,3139105,True,1
CC-1658,3139565,False,2
CC-1659,3140309,True,1
CC-1660,3141131,False,1
CC-1661,3138920,True,1
CC-1662,3141361,True,1
CC-1663,3138536,True,1
CC-1664,3140025,True,1
CC-1665,3132369,True,1
CC-1665,3135079,False,2
CC-1665,3138874,False,3
CC-1665,3139159,False,4
CC-1665,3139308,False,5
CC-1666,3141672,False,1
CC-1667,3136493,True,1
CC-1667,3139300,False,2
CC-1667,3140629,False,3
CC-1668,3141247,True,1
CC-1668,3141257,False,2
CC-1668,3141276,False,3
CC-1669,3123986,True,1
CC-1669,3128774,False,2
CC-1669,3133587,False,3
CC-1669,3139247,False,4
CC-1670,3138828,True,1
CC-1671,3139032,True,1
CC-1671,3140764,False,2
CC-1672,3138558,True,1
CC-1673,3140508,True,1
CC-1674,3141339,True,1
CC-1674,3141343,False,2
CC-1674,3141344,False,3
CC-1674,3141348,False,4
CC-1674,3141352,False,5
CC-1675,3140257,True,1
CC-1675,3141197,False,2
CC-1676,3141279,True,1
CC-1677,3140156,True,1
CC-1677,3140225,False,2
CC-1678,3141435,True,1
CC-1678,3141452,False,2
CC-1679,3137854,True,1
CC-1679,3141989,False,2
CC-1680,3142513,False,1
CC-1681,3139314,True,1
CC-1682,3143118,True,1
CC-1683,3139941,True,1
CC-1684,3142437,True,1
CC-1685,3139342,True,1
CC-1686,3142413,True,1
CC-1686,3143425,False,2
CC-1687,3143151,True,1
CC-1688,3139672,True,1
CC-1689,3139721,True,1
CC-1690,3140120,True,1
CC-1690,3140184,False,2
CC-1690,3141186,False,3
CC-1691,3134464,True,1
CC-1691,3141044,False,2
CC-1692,3142605,True,1
CC-1692,3142623,False,2
CC-1693,3137656,True,1
CC-1693,3137670,False,2
CC-1693,3137690,False,3
CC-1693,3140792,False,4
CC-1694,3141533,True,1
CC-1695,3143830,True,1
CC-1695,3143889,False,2
CC-1696,3143109,False,1
CC-1697,3141092,True,1
CC-1698,3134596,True,1
CC-1698,3134902,False,2
CC-1698,3139824,False,3
CC-1698,3140395,False,4
CC-1698,3141209,False,5
CC-1699,3140974,True,1
CC-1699,3144339,False,2
CC-1700,3143364,True,1
CC-1701,3140356,True,1
CC-1701,3141098,False,2
CC-1701,3141115,False,3
CC-1702,3144735,False,1
CC-1703,3137785,True,1
CC-1703,3137817,False,2
CC-1703,3141103,False,3
CC-1703,3141894,False,4
CC-1703,3141904,False,5
CC-1703,3141957,False,6
CC-1703,3143033,False,7
CC-1704,3142564,True,1
CC-1704,3142591,False,2
CC-1705,3141546,True,1
CC-1706,3141704,True,1
CC-1707,3141462,True,1
CC-1708,3144757,True,1
CC-1709,3144077,False,1
CC-1710,3143243,True,1
CC-1710,3143343,False,2
CC-1711,3142768,True,1
CC-1712,3133649,True,1
CC-1712,3136764,False,2
CC-1712,3141654,False,3
CC-1712,3141716,False,4
CC-1713,3144746,True,1
CC-1714,3116384,True,1
CC-1714,3120191,False,2
CC-1714,3125195,False,3
CC-1714,3130402,False,4
CC-1714,3131975,False,5
CC-1714,3132005,False,6
CC-1714,3132166,False,7
CC-1714,3132256,False,8
CC-1714,3132371,False,9
CC-1714,3132389,False,10
CC-1714,3132399,False,11
CC-1714,3137296,False,12
CC-1714,3140633,False,13
CC-1714,3140835,False,14
CC-1714,3144149,False,15
CC-1714,3144221,False,16
CC-1715,3119886,True,1
CC-1715,3121702,False,2
CC-1715,3127874,False,3
CC-1715,3130008,False,4
CC-1715,3136051,False,5
CC-1715,3136701,False,6
CC-1715,3142854,False,7
CC-1715,3144737,False,8
CC-1716,3142621,True,1
CC-1716,3142662,False,2
CC-1717,3139709,True,1
CC-1717,3142084,False,2
CC-1717,3144585,False,3
CC-1718,3142299,True,1
CC-1719,3130881,True,1
CC-1719,3134114,False,2
CC-1719,3137407,False,3
CC-1719,3137421,False,4
CC-1719,3140980,False,5
CC-1719,3140988,False,6
CC-1719,3140992,False,7
CC-1719,3140996,False,8
CC-1719,3140999,False,9
CC-1719,3141003,False,10
CC-1719,3141004,False,11
CC-1719,3141019,False,12
CC-1719,3141030,False,13
CC-1719,3142058,False,14
CC-1720,3143402,True,1
CC-1721,3142347,True,1
CC-1721,3144919,False,2
CC-1721,3144928,False,3
CC-1722,3141665,True,1
CC-1723,3143247,True,1
CC-1724,3144306,True,1
CC-1725,3145021,True,1
CC-1725,3145024,False,2
CC-1726,3139919,True,1
CC-1726,3142840,False,2
CC-1727,3131656,True,1
CC-1727,3138049,False,2
CC-1727,3140983,False,3
CC-1727,3143203,False,4
CC-1727,3145413,False,5
CC-1728,3137892,True,1
CC-1728,3144893,False,2
CC-1729,3145958,True,1
CC-1730,3137468,True,1
CC-1730,3141097,False,2
CC-1730,3141113,False,3
CC-1730,3143607,False,4
CC-1731,3145909,True,1
CC-1732,3145742,False,1
CC-1733,3144495,True,1
CC-1733,3145331,False,2
CC-1734,3140916,True,1
CC-1734,3142294,False,2
CC-1734,3144774,False,3
CC-1735,3141295,True,1
CC-1735,3144679,False,2
CC-1736,3146481,True,1
CC-1737,3143858,True,1
CC-1738,3140243,True,1
CC-1738,3140889,False,2
CC-1738,3144806,False,3
CC-1739,3145504,True,1
CC-1740,3142805,True,1
CC-1741,3146350,True,1
CC-1742,3146635,True,1
CC-1743,3147171,True,1
CC-1743,3147182,False,2
CC-1744,3143287,True,1
CC-1745,3146502,True,1
CC-1746,3147428,False,1
CC-1747,3122622,True,1
CC-1747,3127706,False,2
CC-1747,3130286,False,3
CC-1747,3130798,False,4
CC-1747,3131041,False,5
CC-1747,3133455,False,6
CC-1747,3134500,False,7
CC-1747,3141089,False,8
CC-1747,3146697,False,9
CC-1748,3143700,True,1
CC-1748,3144013,False,2
CC-1748,3144036,False,3
CC-1748,3144239,False,4
CC-1748,3144268,False,5
CC-1749,3140350,True,1
CC-1749,3141359,False,2
CC-1749,3144666,False,3
CC-1749,3147469,False,4
CC-1750,3143789,True,1
CC-1750,3143790,False,2
CC-1750,3143828,False,3
CC-1750,3143845,False,4
CC-1751,3144935,True,1
CC-1752,3144583,True,1
CC-1752,3145812,False,2
CC-1752,3145937,False,3
CC-1752,3145964,False,4
CC-1753,3144490,True,1
CC-1754,3140378,True,1
CC-1754,3140489,False,2
CC-1754,3140503,False,3
CC-1754,3146806,False,4
CC-1755,3146359,True,1
CC-1756,3134079,True,1
CC-1756,3137190,False,2
CC-1756,3137943,False,3
CC-1756,3137947,False,4
CC-1756,3144412,False,5
CC-1757,3147792,False,1
CC-1758,3144977,True,1
CC-1759,3147682,True,1
CC-1760,3144881,True,1
CC-1761,3147609,False,1
CC-1762,3145012,True,1
CC-1763,3146039,True,1
CC-1763,3146161,False,2
CC-1764,3145898,True,1
CC-1765,3145885,True,1
CC-1766,3147326,True,1
CC-1766,3147404,False,2
CC-1766,3147412,False,3
CC-1767,3147226,True,1
CC-1768,3146712,True,1
CC-1769,3148143,True,1
CC-1770,3140186,True,1
CC-1770,3147049,False,2
CC-1771,3144314,True,1
CC-1771,3145416,False,2
CC-1771,3147354,False,3
CC-1772,3148333,True,1
CC-1772,3148337,False,2
CC-1773,3145923,True,1
CC-1774,3144748,True,1
CC-1774,3144785,False,2
CC-1774,3144795,False,3
CC-1774,3144804,False,4
CC-1774,3144834,False,5
CC-1774,3145280,False,6
CC-1774,3145997,False,7
CC-1775,3148301,True,1
CC-1775,3148315,False,2
CC-1775,3148320,False,3
CC-1775,3148324,False,4
CC-1776,3141230,True,1
CC-1776,3141245,False,2
CC-1776,3141421,False,3
CC-1776,3146127,False,4
CC-1777,3147162,True,1
CC-1777,3147242,False,2
CC-1777,3147282,False,3
CC-1778,3147261,True,1
CC-1778,3147340,False,2
CC-1779,3147599,True,1
CC-1780,3141719,True,1
CC-1780,3147231,False,2
CC-1781,3147662,True,1
CC-1782,3138431,True,1
CC-1782,3140681,False,2
CC-1782,3146288,False,3
CC-1783,3141836,True,1
CC-1783,3141888,False,2
CC-1783,3141993,False,3
CC-1783,3142427,False,4
CC-1783,3142677,False,5
CC-1783,3146951,False,6
CC-1783,3147203,False,7
CC-1784,3149244,False,1
CC-1785,3147061,True,1
CC-1786,3150016,True,1
CC-1787,3149177,True,1
CC-1788,3149123,True,1
CC-1789,3147776,True,1
CC-1790,3148480,True,1
CC-1791,3148097,True,1
CC-1792,3149975,True,1
CC-1792,3150042,False,2
CC-1793,3143261,True,1
CC-1793,3143746,False,2
CC-1793,3144152,False,3
CC-1793,3147159,False,4
CC-1793,3147447,False,5
CC-1793,3148034,False,6
CC-1793,3149541,False,7
CC-1794,3147337,True,1
CC-1794,3147922,False,2
CC-1794,3148057,False,3
CC-1795,3147566,True,1
CC-1795,3147645,False,2
CC-1796,3148204,True,1
CC-1796,3148218,False,2
CC-1797,3149920,True,1
CC-1798,3150193,True,1
CC-1799,3148043,True,1
CC-1799,3149429,False,2
CC-1800,3147847,True,1
CC-1801,3149265,True,1
CC-1802,3150923,False,1
CC-1803,3147438,True,1
CC-1803,3150370,False,2
CC-1804,3150166,True,1
CC-1805,3148360,True,1
CC-1805,3150678,False,2
CC-1806,3149544,True,1
CC-1807,3149967,True,1
CC-1808,3148293,True,1
CC-1808,3148350,False,2
CC-1809,3146743,True,1
CC-1809,3150788,False,2
CC-1810,3148583,True,1
CC-1811,3150468,True,1
CC-1812,3148386,True,1
CC-1813,3143481,True,1
CC-1813,3149427,False,2
CC-1814,3148793,True,1
CC-1815,3137187,True,1
CC-1815,3141217,False,2
CC-1815,3142423,False,3
CC-1815,3146450,False,4
CC-1815,3151041,False,5
CC-1816,3148701,True,1
CC-1816,3148731,False,2
CC-1816,3148930,False,3
CC-1817,3144954,True,1
CC-1817,3151399,False,2
CC-1817,3151434,False,3
CC-1818,3149475,True,1
CC-1819,3149793,True,1
CC-1820,3149195,True,1
CC-1820,3149198,False,2
CC-1820,3149227,False,3
CC-1821,3147618,True,1
CC-1821,3150236,False,2
CC-1822,3148555,True,1
CC-1823,3151847,True,1
CC-1824,3152436,False,1
CC-1825,3150027,True,1
CC-1826,3151657,True,1
CC-1827,3151596,True,1
CC-1828,3151460,True,1
CC-1829,3150245,True,1
CC-1830,3149264,True,1
CC-1831,3149075,True,1
CC-1832,3152632,True,1
CC-1832,3152712,False,2
CC-1832,3153249,False,3
CC-1832,3153261,False,4
CC-1832,3153295,False,5
CC-1833,3136824,True,1
CC-1833,3140191,False,2
CC-1833,3144457,False,3
CC-1833,3145169,False,4
CC-1833,3149324,False,5
CC-1834,3149791,True,1
CC-1834,3149820,False,2
CC-1835,3150822,True,1
CC-1835,3150836,False,2
CC-1836,3151384,True,1
CC-1837,3144631,True,1
CC-1837,3144655,False,2
CC-1837,3147119,False,3
CC-1837,3151292,False,4
CC-1838,3153150,False,1
CC-1839,3151259,True,1
CC-1839,3151284,False,2
CC-1839,3151440,False,3
CC-1839,3151473,False,4
CC-1840,3150170,True,1
CC-1840,3150208,False,2
CC-1841,3154331,False,1
