from_txn_id,to_region_code,is_home_country,channel
3078093,143.0,True,in_person
3078094,204.0,True,in_person
3078095,325.0,True,in_person
3078096,512.0,True,online
3078097,325.0,True,in_person
3078098,143.0,True,in_person
3078099,123.0,True,online
3078100,299.0,True,online
3078101,143.0,True,online
3078102,205.0,True,in_person
3078103,177.0,True,in_person
3078104,143.0,True,online
3078105,184.0,True,in_person
3078106,315.0,True,online
3078107,299.0,True,online
3078108,184.0,True,in_person
3078111,184.0,True,in_person
3078112,325.0,True,online
3078113,330.0,True,online
3078114,343.0,True,in_person
3078115,299.0,True,online
3078116,264.0,True,in_person
3078117,264.0,True,online
3078118,315.0,True,in_person
3078119,387.0,True,in_person
3078120,472.0,True,online
3078121,184.0,True,online
3078122,433.0,True,in_person
3078123,299.0,True,online
3078124,325.0,True,in_person
3078125,231.0,True,online
3078126,264.0,True,in_person
3078128,387.0,True,online
3078129,498.0,True,online
3078130,472.0,True,in_person
3078131,143.0,True,online
3078132,181.0,True,in_person
3078133,251.0,True,in_person
3078134,299.0,True,online
3078135,299.0,True,in_person
3078136,191.0,True,online
3078137,264.0,True,online
3078138,337.0,True,online
3078139,330.0,True,online
3078140,251.0,True,online
3078141,299.0,True,online
3078142,231.0,True,online
3078143,384.0,True,in_person
3078144,231.0,True,online
3078145,324.0,True,online
3078146,204.0,True,online
3078147,330.0,True,online
3078149,264.0,True,in_person
3078150,299.0,True,online
3078151,299.0,True,in_person
3078152,205.0,True,in_person
3078153,299.0,True,online
3078156,330.0,True,online
3078157,204.0,True,online
3078159,299.0,True,in_person
3078160,204.0,True,in_person
3078162,387.0,True,online
3078163,204.0,True,in_person
3078164,184.0,True,online
3078165,315.0,True,online
3078166,337.0,True,online
3078168,512.0,True,online
3078169,441.0,True,in_person
3078170,485.0,True,in_person
3078171,343.0,True,online
3078173,325.0,True,online
3078174,184.0,True,in_person
3078175,337.0,True,online
3078176,126.0,True,online
3078177,143.0,True,in_person
3078178,264.0,True,in_person
3078179,184.0,True,online
3078180,325.0,True,in_person
3078181,512.0,True,online
3078182,126.0,True,online
3078183,264.0,True,online
3078184,472.0,True,online
3078185,296.0,False,online
3078186,264.0,True,in_person
3078187,299.0,True,online
3078188,158.0,True,in_person
3078189,126.0,True,online
3078191,204.0,True,in_person
3078192,315.0,True,online
3078193,226.0,True,online
3078194,126.0,True,in_person
3078195,299.0,True,in_person
3078196,264.0,True,in_person
3078197,441.0,True,online
3078198,204.0,True,online
3078199,343.0,True,online
3078200,184.0,True,online
3078201,110.0,True,online
3078202,337.0,True,online
3078203,299.0,True,online
3078204,387.0,True,online
3078205,126.0,True,online
3078206,299.0,True,online
3078207,485.0,True,in_person
3078208,181.0,True,online
3078209,476.0,True,in_person
3078210,191.0,True,in_person
3078211,225.0,True,online
3078212,485.0,True,online
3078213,272.0,True,in_person
3078214,472.0,True,in_person
3078215,226.0,True,in_person
3078216,123.0,True,in_person
3078217,264.0,True,in_person
3078218,472.0,True,online
3078220,299.0,True,in_person
3078221,387.0,True,in_person
3078223,126.0,True,in_person
3078224,191.0,True,in_person
3078225,205.0,True,online
3078226,226.0,True,online
3078227,441.0,True,online
3078228,441.0,True,online
3078229,476.0,True,online
3078230,327.0,True,in_person
3078231,325.0,True,in_person
3078232,204.0,True,in_person
3078233,264.0,True,in_person
3078234,325.0,True,online
3078235,444.0,True,online
3078236,337.0,True,online
3078237,272.0,True,in_person
3078238,204.0,True,online
3078239,330.0,True,online
3078240,441.0,True,in_person
3078242,205.0,True,in_person
3078243,512.0,True,in_person
3078244,387.0,True,in_person
3078246,315.0,True,online
3078247,177.0,True,online
3078248,225.0,True,in_person
3078249,330.0,True,online
3078250,264.0,True,online
3078251,324.0,True,online
3078252,337.0,True,online
3078253,204.0,True,in_person
3078254,299.0,True,in_person
3078255,204.0,True,in_person
3078256,123.0,True,in_person
3078257,387.0,True,online
3078258,251.0,True,online
3078260,251.0,True,online
3078261,387.0,True,online
3078262,441.0,True,online
3078263,308.0,True,online
3078264,315.0,True,online
3078265,299.0,True,online
3078266,494.0,True,online
3078268,264.0,True,online
3078269,476.0,True,online
3078270,191.0,True,in_person
3078271,264.0,True,in_person
3078272,204.0,True,in_person
3078273,325.0,True,online
3078274,310.0,True,online
3078275,315.0,True,in_person
3078276,225.0,True,online
3078278,299.0,True,in_person
3078279,441.0,True,in_person
3078280,327.0,True,in_person
3078281,204.0,True,online
3078282,325.0,True,in_person
3078283,310.0,True,online
3078286,512.0,True,online
3078287,330.0,True,online
3078288,325.0,True,online
3078289,299.0,True,online
3078290,441.0,True,online
3078293,325.0,True,in_person
3078294,299.0,True,online
3078295,181.0,True,in_person
3078296,126.0,True,online
3078297,337.0,True,in_person
3078298,264.0,True,online
3078299,126.0,True,online
3078300,485.0,True,online
3078301,327.0,True,in_person
3078302,327.0,True,in_person
3078303,299.0,True,online
3078305,299.0,True,online
3078306,299.0,True,in_person
3078307,337.0,True,online
3078308,494.0,True,online
3078309,123.0,True,in_person
3078310,325.0,True,in_person
3078311,315.0,True,online
3078312,325.0,True,in_person
3078313,272.0,True,online
3078314,251.0,True,online
3078315,204.0,True,in_person
3078316,356.0,False,online
3078317,310.0,True,in_person
3078318,337.0,True,online
3078319,191.0,True,online
3078320,123.0,True,online
3078321,123.0,True,in_person
3078322,325.0,True,in_person
3078323,327.0,True,online
3078324,337.0,True,online
3078325,181.0,True,online
3078326,325.0,True,in_person
3078327,476.0,True,in_person
3078328,264.0,True,in_person
3078329,337.0,True,online
3078330,441.0,True,online
3078331,325.0,True,in_person
3078332,204.0,True,online
3078333,472.0,True,online
3078335,299.0,True,online
3078336,126.0,True,online
3078337,157.0,True,in_person
3078338,325.0,True,online
3078339,269.0,True,online
3078340,337.0,True,in_person
3078341,177.0,True,in_person
3078342,337.0,True,online
3078343,264.0,True,online
3078344,308.0,True,in_person
3078345,325.0,True,online
3078346,299.0,True,online
3078347,251.0,True,in_person
3078349,184.0,True,online
3078350,126.0,True,online
3078351,126.0,True,in_person
3078352,436.0,True,online
3078353,272.0,True,in_person
3078354,433.0,True,online
3078356,126.0,True,online
3078358,204.0,True,online
3078359,226.0,True,in_person
3078360,126.0,True,online
3078361,299.0,True,online
3078362,337.0,True,online
3078364,191.0,True,online
3078365,337.0,True,online
3078366,191.0,True,in_person
3078367,441.0,True,in_person
3078368,231.0,True,in_person
3078369,337.0,True,online
3078370,251.0,True,online
3078371,251.0,True,in_person
3078372,191.0,True,online
3078373,337.0,True,online
3078374,330.0,True,online
3078375,469.0,True,online
3078376,204.0,True,in_person
3078377,181.0,True,online
3078378,226.0,True,online
3078380,325.0,True,in_person
3078381,269.0,True,in_person
3078382,194.0,True,in_person
3078383,433.0,True,online
3078384,253.0,True,in_person
3078385,436.0,True,in_person
3078386,126.0,True,in_person
3078387,330.0,True,in_person
3078388,441.0,True,online
3078389,191.0,True,online
3078390,512.0,True,in_person
3078391,123.0,True,in_person
3078392,476.0,True,in_person
3078393,299.0,True,in_person
3078394,269.0,True,online
3078395,143.0,True,in_person
3078398,299.0,True,online
3078400,469.0,True,online
3078402,310.0,True,in_person
3078403,327.0,True,online
3078404,299.0,True,online
3078405,420.0,True,online
3078406,177.0,True,in_person
3078408,325.0,True,online
3078409,126.0,True,online
3078410,337.0,True,in_person
3078412,264.0,True,in_person
3078413,327.0,True,online
3078414,299.0,True,in_person
3078415,181.0,True,online
3078416,231.0,True,in_person
3078417,469.0,True,in_person
3078418,204.0,True,in_person
3078419,231.0,True,online
3078420,325.0,True,in_person
3078421,126.0,True,online
3078422,226.0,True,online
3078423,204.0,True,in_person
3078424,143.0,True,online
3078425,315.0,True,online
3078426,253.0,True,in_person
3078428,251.0,True,in_person
3078429,441.0,True,in_person
3078430,315.0,True,online
3078431,337.0,True,online
3078432,299.0,True,online
3078433,315.0,True,in_person
3078434,299.0,True,online
3078435,299.0,True,online
3078436,327.0,True,online
3078437,327.0,True,in_person
3078438,181.0,True,online
3078439,512.0,True,online
3078440,337.0,True,in_person
3078441,110.0,True,online
3078442,476.0,True,online
3078443,181.0,True,online
3078444,441.0,True,online
3078445,327.0,True,online
3078446,204.0,True,online
3078447,308.0,True,online
3078448,226.0,True,in_person
3078449,299.0,True,online
3078450,310.0,True,online
3078451,272.0,True,in_person
3078452,299.0,True,online
3078453,272.0,True,in_person
3078454,226.0,True,in_person
3078456,327.0,True,online
3078457,126.0,True,in_person
3078458,299.0,True,online
3078459,472.0,True,online
3078460,512.0,True,online
3078461,337.0,True,in_person
3078462,433.0,True,online
3078463,299.0,True,online
3078464,181.0,True,online
3078465,225.0,True,online
3078467,327.0,True,in_person
3078468,315.0,True,in_person
3078469,123.0,True,online
3078470,325.0,True,in_person
3078471,337.0,True,in_person
3078472,299.0,True,in_person
3078473,204.0,True,in_person
3078474,299.0,True,in_person
3078475,433.0,True,in_person
3078476,310.0,True,online
3078478,441.0,True,in_person
3078479,384.0,True,online
3078480,231.0,True,in_person
3078481,337.0,True,online
3078482,441.0,True,online
3078483,299.0,True,online
3078485,315.0,True,in_person
3078486,204.0,True,in_person
3078487,325.0,True,in_person
3078488,220.0,True,in_person
3078489,126.0,True,in_person
3078490,264.0,True,online
3078492,191.0,True,online
3078493,204.0,True,in_person
3078497,272.0,True,in_person
3078498,264.0,True,in_person
3078499,472.0,True,in_person
3078500,299.0,True,online
3078501,204.0,True,in_person
3078502,264.0,True,in_person
3078503,337.0,True,online
3078504,315.0,True,online
3078505,441.0,True,online
3078506,387.0,True,online
3078507,299.0,True,online
3078508,231.0,True,in_person
3078509,204.0,True,in_person
3078510,384.0,True,online
3078511,126.0,True,in_person
3078512,325.0,True,in_person
3078513,126.0,True,online
3078514,337.0,True,online
3078515,420.0,True,online
3078516,204.0,True,in_person
3078517,310.0,True,online
3078518,299.0,True,online
3078519,264.0,True,in_person
3078520,472.0,True,online
3078522,231.0,True,in_person
3078523,441.0,True,online
3078524,299.0,True,online
3078525,126.0,True,online
3078526,264.0,True,in_person
3078527,204.0,True,in_person
3078528,184.0,True,online
3078529,315.0,True,in_person
3078530,324.0,True,in_person
3078531,330.0,True,online
3078532,337.0,True,in_person
3078533,325.0,True,online
3078534,325.0,True,in_person
3078535,299.0,True,in_person
3078537,126.0,True,in_person
3078538,325.0,True,in_person
3078539,204.0,True,online
3078540,126.0,True,in_person
3078543,315.0,True,online
3078544,315.0,True,online
3078545,184.0,True,online
3078546,264.0,True,in_person
3078547,272.0,True,online
3078548,337.0,True,online
3078549,110.0,True,in_person
3078551,184.0,True,online
3078552,325.0,True,online
3078553,337.0,True,online
3078554,337.0,True,in_person
3078555,337.0,True,online
3078556,327.0,True,online
3078557,269.0,True,in_person
3078558,299.0,True,online
3078559,231.0,True,in_person
3078560,330.0,True,online
3078561,433.0,True,in_person
3078562,264.0,True,online
3078564,330.0,True,online
3078565,441.0,True,in_person
3078566,191.0,True,in_person
3078567,170.0,True,online
3078568,337.0,True,in_person
3078569,384.0,True,in_person
3078570,204.0,True,online
3078571,264.0,True,in_person
3078572,299.0,True,online
3078573,337.0,True,in_person
3078574,264.0,True,online
3078575,325.0,True,online
3078576,308.0,True,in_person
3078577,325.0,True,in_person
3078578,264.0,True,in_person
3078579,269.0,True,online
3078580,330.0,True,online
3078583,296.0,False,online
3078584,330.0,True,online
3078585,299.0,True,online
3078586,299.0,True,online
3078587,204.0,True,in_person
3078588,299.0,True,in_person
3078589,337.0,True,online
3078590,299.0,True,online
3078591,299.0,True,online
3078592,126.0,True,in_person
3078593,123.0,True,online
3078594,472.0,True,online
3078595,315.0,True,in_person
3078596,325.0,True,in_person
3078597,272.0,True,in_person
3078598,205.0,True,in_person
3078599,325.0,True,in_person
3078600,330.0,True,in_person
3078601,122.0,True,in_person
3078602,325.0,True,online
3078603,143.0,True,in_person
3078604,204.0,True,online
3078605,325.0,True,in_person
3078606,231.0,True,online
3078607,264.0,True,online
3078608,441.0,True,online
3078609,327.0,True,online
3078611,387.0,True,in_person
3078612,203.0,True,in_person
3078613,251.0,True,in_person
3078615,420.0,True,online
3078616,310.0,True,online
3078617,226.0,True,in_person
3078618,476.0,True,online
3078619,191.0,True,in_person
3078620,264.0,True,online
3078621,231.0,True,online
3078622,512.0,True,online
3078623,325.0,True,in_person
3078624,315.0,True,in_person
3078625,231.0,True,in_person
3078626,299.0,True,in_person
3078627,494.0,True,in_person
3078628,384.0,True,online
3078630,184.0,True,online
3078631,177.0,True,online
3078632,204.0,True,in_person
3078633,299.0,True,online
3078634,264.0,True,in_person
3078635,387.0,True,in_person
3078636,299.0,True,online
3078637,325.0,True,in_person
3078638,272.0,True,in_person
3078639,204.0,True,in_person
3078640,327.0,True,online
3078641,231.0,True,online
3078643,436.0,True,in_person
3078644,299.0,True,online
3078645,123.0,True,online
3078646,264.0,True,online
3078647,325.0,True,online
3078648,327.0,True,in_person
3078649,181.0,True,online
3078651,299.0,True,in_person
3078652,126.0,True,in_person
3078653,231.0,True,online
3078654,420.0,True,online
3078655,110.0,True,in_person
3078656,204.0,True,online
3078657,315.0,True,in_person
3078658,220.0,True,online
3078659,251.0,True,in_person
3078660,226.0,True,in_person
3078661,494.0,True,in_person
3078662,231.0,True,in_person
3078663,310.0,True,online
3078664,512.0,True,in_person
3078665,476.0,True,online
3078666,420.0,True,in_person
3078667,325.0,True,online
3078668,123.0,True,online
3078669,231.0,True,online
3078670,337.0,True,in_person
3078671,204.0,True,online
3078672,337.0,True,online
3078674,204.0,True,online
3078676,325.0,True,in_person
3078677,264.0,True,in_person
3078678,315.0,True,in_person
3078679,476.0,True,in_person
3078681,536.0,False,online
3078683,272.0,True,in_person
3078684,299.0,True,online
3078685,204.0,True,in_person
3078686,337.0,True,in_person
3078687,327.0,True,online
3078688,310.0,True,online
3078689,299.0,True,online
3078690,337.0,True,in_person
3078691,337.0,True,in_person
3078692,325.0,True,in_person
3078693,269.0,True,online
3078694,441.0,True,in_person
3078695,469.0,True,online
3078696,204.0,True,in_person
3078697,123.0,True,online
3078698,269.0,True,online
3078699,325.0,True,in_person
3078700,264.0,True,in_person
3078701,512.0,True,in_person
3078702,203.0,True,in_person
3078703,184.0,True,in_person
3078704,191.0,True,online
3078705,177.0,True,online
3078706,191.0,True,in_person
3078707,177.0,True,in_person
3078708,177.0,True,online
3078709,337.0,True,in_person
3078710,433.0,True,in_person
3078711,476.0,True,online
3078712,269.0,True,online
3078713,476.0,True,in_person
3078714,441.0,True,online
3078716,327.0,True,in_person
3078717,441.0,True,in_person
3078719,181.0,True,online
3078720,299.0,True,in_person
3078721,310.0,True,online
3078722,110.0,True,in_person
3078723,299.0,True,in_person
3078724,325.0,True,in_person
3078725,126.0,True,in_person
3078726,251.0,True,online
3078727,204.0,True,in_person
3078728,264.0,True,online
3078729,299.0,True,online
3078731,299.0,True,in_person
3078732,441.0,True,in_person
3078733,231.0,True,online
3078734,184.0,True,in_person
3078735,428.0,True,in_person
3078736,264.0,True,online
3078737,299.0,True,online
3078739,325.0,True,online
3078740,327.0,True,online
3078741,330.0,True,online
3078743,310.0,True,in_person
3078744,264.0,True,in_person
3078745,126.0,True,in_person
3078746,123.0,True,online
3078747,325.0,True,online
3078748,327.0,True,in_person
3078750,337.0,True,in_person
3078751,204.0,True,in_person
3078754,264.0,True,online
3078755,296.0,False,online
3078756,299.0,True,online
3078757,343.0,True,online
3078758,441.0,True,online
3078759,231.0,True,in_person
3078760,299.0,True,online
3078762,444.0,True,online
3078763,485.0,True,in_person
3078765,251.0,True,online
3078766,325.0,True,online
3078767,299.0,True,online
3078768,184.0,True,in_person
3078769,123.0,True,in_person
3078770,264.0,True,online
3078771,327.0,True,in_person
3078772,325.0,True,in_person
3078773,299.0,True,online
3078774,299.0,True,online
3078775,310.0,True,in_person
3078776,191.0,True,online
3078777,181.0,True,online
3078778,441.0,True,in_person
3078779,299.0,True,in_person
3078780,325.0,True,in_person
3078781,226.0,True,in_person
3078782,204.0,True,online
3078784,441.0,True,online
3078785,315.0,True,in_person
3078786,177.0,True,in_person
3078787,299.0,True,online
3078788,299.0,True,in_person
3078789,299.0,True,in_person
3078790,327.0,True,online
3078791,123.0,True,online
3078792,191.0,True,online
3078793,325.0,True,in_person
3078794,264.0,True,online
3078795,325.0,True,in_person
3078797,299.0,True,in_person
3078798,204.0,True,in_person
3078799,512.0,True,online
3078800,220.0,True,in_person
3078801,299.0,True,online
3078802,299.0,True,online
3078803,299.0,True,in_person
3078804,226.0,True,in_person
3078805,191.0,True,in_person
3078806,512.0,True,online
3078807,126.0,True,online
3078808,126.0,True,online
3078809,204.0,True,online
3078810,325.0,True,in_person
3078812,299.0,True,in_person
3078813,204.0,True,online
3078814,204.0,True,online
3078815,299.0,True,online
3078816,327.0,True,in_person
3078817,299.0,True,online
3078818,123.0,True,in_person
3078819,441.0,True,in_person
3078820,226.0,True,in_person
3078821,299.0,True,online
3078823,204.0,True,in_person
3078824,226.0,True,online
3078825,299.0,True,online
3078826,325.0,True,online
3078828,428.0,True,in_person
3078829,226.0,True,in_person
3078830,325.0,True,in_person
3078831,337.0,True,in_person
3078832,269.0,True,online
3078833,181.0,True,in_person
3078834,299.0,True,in_person
3078835,110.0,True,online
3078836,299.0,True,online
3078837,337.0,True,online
3078838,498.0,True,in_person
3078839,225.0,True,in_person
3078840,436.0,True,in_person
3078842,191.0,True,in_person
3078843,126.0,True,online
3078844,441.0,True,in_person
3078845,269.0,True,in_person
3078846,272.0,True,in_person
3078847,330.0,True,online
3078849,299.0,True,online
3078850,469.0,True,online
3078851,204.0,True,online
3078852,299.0,True,in_person
3078853,315.0,True,online
3078854,231.0,True,online
3078855,264.0,True,in_person
3078856,325.0,True,online
3078858,299.0,True,online
3078859,512.0,True,in_person
3078860,205.0,True,in_person
3078861,204.0,True,in_person
3078862,330.0,True,online
3078864,110.0,True,in_person
3078865,299.0,True,online
3078866,264.0,True,in_person
3078867,204.0,True,in_person
3078868,330.0,True,online
3078869,441.0,True,online
3078872,337.0,True,online
3078873,264.0,True,in_person
3078874,184.0,True,online
3078875,126.0,True,in_person
3078876,330.0,True,in_person
3078877,469.0,True,online
3078878,181.0,True,in_person
3078879,272.0,True,online
3078880,448.0,True,in_person
3078881,324.0,True,online
3078882,204.0,True,in_person
3078883,126.0,True,in_person
3078884,330.0,True,online
3078885,448.0,True,in_person
3078886,184.0,True,online
3078887,204.0,True,online
3078888,325.0,True,online
3078889,441.0,True,online
3078890,264.0,True,in_person
3078891,126.0,True,in_person
3078892,299.0,True,in_person
3078894,191.0,True,in_person
3078895,269.0,True,online
3078896,251.0,True,online
3078898,324.0,True,in_person
3078899,299.0,True,online
3078900,512.0,True,in_person
3078903,441.0,True,in_person
3078904,181.0,True,in_person
3078905,181.0,True,in_person
3078906,485.0,True,in_person
3078907,299.0,True,in_person
3078909,384.0,True,in_person
3078910,204.0,True,online
3078911,204.0,True,in_person
3078912,337.0,True,in_person
3078913,191.0,True,in_person
3078914,327.0,True,online
3078915,264.0,True,in_person
3078917,469.0,True,in_person
3078919,264.0,True,in_person
3078920,441.0,True,in_person
3078921,325.0,True,in_person
3078922,299.0,True,online
3078923,264.0,True,in_person
3078924,272.0,True,in_person
3078925,184.0,True,online
3078926,299.0,True,online
3078927,205.0,True,online
3078928,325.0,True,online
3078929,512.0,True,online
3078930,143.0,True,in_person
3078931,204.0,True,online
3078932,299.0,True,online
3078933,315.0,True,online
3078934,299.0,True,online
3078935,387.0,True,in_person
3078936,299.0,True,online
3078937,191.0,True,in_person
3078938,181.0,True,in_person
3078939,476.0,True,in_person
3078940,343.0,True,online
3078941,264.0,True,in_person
3078942,310.0,True,online
3078943,264.0,True,in_person
3078944,299.0,True,online
3078945,337.0,True,in_person
3078946,299.0,True,in_person
3078948,299.0,True,in_person
3078949,299.0,True,in_person
3078950,225.0,True,online
3078951,325.0,True,in_person
3078952,337.0,True,in_person
3078954,264.0,True,in_person
3078955,310.0,True,online
3078956,325.0,True,online
3078958,337.0,True,online
3078960,441.0,True,online
3078961,315.0,True,online
3078962,327.0,True,online
3078963,264.0,True,in_person
3078964,143.0,True,in_person
3078965,315.0,True,online
3078966,327.0,True,in_person
3078967,225.0,True,online
3078968,177.0,True,online
3078969,191.0,True,in_person
3078970,299.0,True,online
3078971,325.0,True,online
3078972,315.0,True,in_person
3078973,441.0,True,online
3078974,204.0,True,online
3078975,337.0,True,online
3078976,315.0,True,in_person
3078977,494.0,True,in_person
3078978,325.0,True,in_person
3078979,126.0,True,online
3078980,325.0,True,in_person
3078981,264.0,True,online
3078982,325.0,True,in_person
3078983,441.0,True,online
3078984,272.0,True,online
3078985,299.0,True,online
3078986,194.0,True,online
3078987,315.0,True,in_person
3078988,191.0,True,in_person
3078989,330.0,True,in_person
3078990,337.0,True,in_person
3078991,441.0,True,online
3078992,231.0,True,online
3078993,441.0,True,online
3078994,143.0,True,online
3078996,204.0,True,in_person
3078997,325.0,True,online
3078998,436.0,True,in_person
3078999,184.0,True,online
3079000,343.0,True,online
3079001,264.0,True,in_person
3079002,330.0,True,online
3079003,269.0,True,in_person
3079004,325.0,True,in_person
3079005,384.0,True,online
3079006,299.0,True,in_person
3079008,226.0,True,in_person
3079009,330.0,True,online
3079011,205.0,True,online
3079012,204.0,True,online
3079013,485.0,True,online
3079014,325.0,True,in_person
3079015,330.0,True,online
3079017,327.0,True,online
3079018,330.0,True,online
3079020,181.0,True,in_person
3079021,325.0,True,in_person
3079022,158.0,True,in_person
3079023,204.0,True,in_person
3079024,204.0,True,online
3079025,315.0,True,online
3079026,231.0,True,in_person
3079027,231.0,True,in_person
3079028,472.0,True,online
3079029,299.0,True,online
3079030,272.0,True,in_person
3079031,325.0,True,in_person
3079032,325.0,True,online
3079033,269.0,True,online
3079034,272.0,True,online
3079035,181.0,True,in_person
3079036,191.0,True,in_person
3079037,264.0,True,in_person
3079038,325.0,True,in_person
3079039,299.0,True,online
3079040,485.0,True,online
3079042,299.0,True,online
3079043,315.0,True,online
3079044,204.0,True,in_person
3079045,226.0,True,online
3079046,123.0,True,online
3079047,299.0,True,online
3079049,272.0,True,online
3079050,126.0,True,online
3079051,122.0,True,in_person
3079052,327.0,True,online
3079053,315.0,True,in_person
3079054,330.0,True,online
3079055,420.0,True,in_person
3079056,315.0,True,online
3079057,269.0,True,online
3079058,299.0,True,online
3079059,225.0,True,online
3079060,420.0,True,in_person
3079061,315.0,True,in_person
3079063,264.0,True,in_person
3079064,177.0,True,online
3079065,204.0,True,online
3079066,315.0,True,online
3079067,315.0,True,in_person
3079068,299.0,True,online
3079069,433.0,True,online
3079070,327.0,True,online
3079071,177.0,True,in_person
3079072,330.0,True,online
3079073,315.0,True,in_person
3079074,204.0,True,online
3079075,299.0,True,in_person
3079076,181.0,True,in_person
3079077,299.0,True,online
3079078,204.0,True,in_person
3079079,330.0,True,online
3079080,123.0,True,in_person
3079081,337.0,True,in_person
3079083,536.0,False,online
3079084,264.0,True,in_person
3079087,441.0,True,in_person
3079088,325.0,True,online
3079089,126.0,True,online
3079090,204.0,True,in_person
3079091,126.0,True,online
3079092,264.0,True,in_person
3079093,308.0,True,in_person
3079094,299.0,True,in_person
3079095,325.0,True,online
3079096,220.0,True,online
3079097,191.0,True,in_person
3079098,226.0,True,in_person
3079099,330.0,True,online
3079100,315.0,True,in_person
3079101,204.0,True,online
3079102,123.0,True,in_person
3079103,299.0,True,online
3079104,264.0,True,in_person
3079105,264.0,True,in_person
3079106,441.0,True,in_person
3079107,126.0,True,in_person
3079108,441.0,True,in_person
3079109,264.0,True,online
3079110,143.0,True,online
3079111,204.0,True,online
3079113,225.0,True,online
3079114,494.0,True,online
3079115,181.0,True,online
3079116,272.0,True,online
3079117,485.0,True,in_person
3079118,327.0,True,in_person
3079119,272.0,True,in_person
3079120,126.0,True,in_person
3079121,387.0,True,online
3079122,181.0,True,in_person
3079123,251.0,True,in_person
3079124,384.0,True,online
3079125,330.0,True,in_person
3079126,231.0,True,online
3079127,325.0,True,in_person
3079128,387.0,True,online
3079129,299.0,True,in_person
3079130,123.0,True,online
3079131,272.0,True,online
3079132,126.0,True,in_person
3079134,330.0,True,online
3079135,123.0,True,online
3079136,485.0,True,in_person
3079137,226.0,True,online
3079138,272.0,True,in_person
3079139,485.0,True,in_person
3079140,299.0,True,online
3079141,325.0,True,in_person
3079143,299.0,True,online
3079144,204.0,True,in_person
3079145,264.0,True,in_person
3079147,264.0,True,online
3079149,264.0,True,online
3079150,177.0,True,in_person
3079151,126.0,True,online
3079152,299.0,True,online
3079153,420.0,True,online
3079154,299.0,True,online
3079155,299.0,True,online
3079157,143.0,True,in_person
3079158,181.0,True,online
3079159,308.0,True,online
3079160,126.0,True,online
3079161,444.0,True,online
3079162,325.0,True,online
3079163,299.0,True,in_person
3079164,204.0,True,online
3079165,272.0,True,online
3079166,299.0,True,in_person
3079167,327.0,True,online
3079169,204.0,True,online
3079171,204.0,True,in_person
3079173,330.0,True,online
3079174,191.0,True,in_person
3079175,204.0,True,in_person
3079176,310.0,True,online
3079177,299.0,True,in_person
3079178,330.0,True,online
3079179,264.0,True,in_person
3079180,384.0,True,in_person
3079181,420.0,True,online
3079182,299.0,True,online
3079183,299.0,True,in_person
3079185,122.0,True,online
3079186,315.0,True,online
3079188,325.0,True,online
3079189,204.0,True,in_person
3079190,325.0,True,in_person
3079191,441.0,True,online
3079192,264.0,True,in_person
3079193,184.0,True,online
3079194,441.0,True,online
3079196,264.0,True,in_person
3079197,337.0,True,in_person
3079198,472.0,True,in_person
3079200,330.0,True,in_person
3079201,330.0,True,online
3079203,512.0,True,in_person
3079204,337.0,True,in_person
3079205,325.0,True,in_person
3079206,204.0,True,online
3079208,330.0,True,online
3079209,191.0,True,in_person
3079210,126.0,True,online
3079211,184.0,True,in_person
3079212,343.0,True,online
3079213,126.0,True,online
3079214,299.0,True,online
3079215,315.0,True,in_person
3079216,231.0,True,online
3079217,126.0,True,online
3079218,299.0,True,online
3079220,330.0,True,online
3079221,231.0,True,in_person
3079222,126.0,True,online
3079223,204.0,True,online
3079224,225.0,True,online
3079225,181.0,True,in_person
3079226,264.0,True,online
3079227,330.0,True,online
3079228,299.0,True,in_person
3079229,327.0,True,in_person
3079230,299.0,True,online
3079231,191.0,True,online
3079232,194.0,True,in_person
3079233,123.0,True,online
3079234,225.0,True,online
3079236,387.0,True,in_person
3079238,126.0,True,online
3079239,315.0,True,in_person
3079240,472.0,True,online
3079241,494.0,True,online
3079242,184.0,True,online
3079243,143.0,True,online
3079244,272.0,True,in_person
3079245,299.0,True,online
3079246,325.0,True,in_person
3079247,494.0,True,in_person
3079248,184.0,True,in_person
3079249,264.0,True,online
3079251,181.0,True,in_person
3079252,327.0,True,in_person
3079253,264.0,True,online
3079254,181.0,True,online
3079255,299.0,True,online
3079256,325.0,True,in_person
3079257,204.0,True,in_person
3079258,264.0,True,in_person
3079259,343.0,True,in_person
3079260,204.0,True,online
3079261,469.0,True,online
3079262,299.0,True,in_person
3079263,126.0,True,online
3079264,325.0,True,in_person
3079265,441.0,True,in_person
3079266,476.0,True,in_person
3079268,299.0,True,online
3079269,269.0,True,in_person
3079270,177.0,True,online
3079271,441.0,True,in_person
3079272,126.0,True,in_person
3079273,299.0,True,online
3079274,315.0,True,in_person
3079275,203.0,True,online
3079276,203.0,True,in_person
3079277,337.0,True,online
3079278,231.0,True,online
3079279,204.0,True,in_person
3079280,181.0,True,online
3079281,191.0,True,in_person
3079282,220.0,True,in_person
3079283,315.0,True,in_person
3079284,441.0,True,in_person
3079285,310.0,True,in_person
3079286,337.0,True,online
3079287,126.0,True,in_person
3079288,184.0,True,online
3079289,512.0,True,in_person
3079291,325.0,True,online
3079293,315.0,True,in_person
3079294,126.0,True,online
3079295,110.0,True,in_person
3079296,204.0,True,in_person
3079297,433.0,True,in_person
3079298,356.0,False,online
